"woldenberg","barragan","cantu","cardenas","lujambio","merino","molinar","peschard","zebadua","rivera","luken","folio","date","yr","mo","dy","qtr","sem","term","dunan"
1,1,1,1,1,1,1,1,1,0,0,196,1996-10-31,1996,10,31,1996.4,1996.2,2,1
1,2,1,1,1,1,1,1,1,0,0,197,1996-11-07,1996,11,7,1996.4,1996.2,2,0
1,2,1,1,1,1,1,1,1,0,0,198,1996-11-07,1996,11,7,1996.4,1996.2,2,0
1,1,1,1,1,1,1,1,1,0,0,199,1996-11-07,1996,11,7,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,200,1996-11-22,1996,11,22,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,201,1996-11-22,1996,11,22,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,202,1996-11-22,1996,11,22,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,203,1996-11-22,1996,11,22,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,204,1996-11-22,1996,11,22,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,205,1996-11-22,1996,11,22,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,206,1996-12-03,1996,12,3,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,207,1996-12-03,1996,12,3,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,208,1996-12-03,1996,12,3,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,209,1996-12-03,1996,12,3,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,210,1996-12-03,1996,12,3,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,211,1996-12-23,1996,12,23,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,212,1996-12-23,1996,12,23,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,2,0,0,213,1996-12-23,1996,12,23,1996.4,1996.2,2,0
1,1,1,1,1,1,1,1,2,0,0,214,1996-12-23,1996,12,23,1996.4,1996.2,2,0
1,1,1,1,1,1,1,1,1,0,0,215,1996-12-23,1996,12,23,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,216,1996-12-23,1996,12,23,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,217,1996-12-23,1996,12,23,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,218,1996-12-23,1996,12,23,1996.4,1996.2,2,1
1,1,1,2,1,1,1,1,1,0,0,219,1996-12-23,1996,12,23,1996.4,1996.2,2,0
1,1,1,3,1,1,1,1,1,0,0,220,1996-12-23,1996,12,23,1996.4,1996.2,2,0
1,1,2,2,2,1,2,1,1,0,0,221,1996-12-23,1996,12,23,1996.4,1996.2,2,0
1,1,1,1,1,1,1,1,1,0,0,222,1996-12-23,1996,12,23,1996.4,1996.2,2,1
1,1,1,1,1,1,1,1,1,0,0,223,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,224,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,225,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,226,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,227,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,228,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,2,1,1,1,1,1,1,1,0,0,229,1997-01-15,1997,1,15,1997.1,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,230,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,231,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,232,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,233,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,234,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,235,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,236,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,2,1,1,1,1,1,0,0,237,1997-01-15,1997,1,15,1997.1,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,238,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,239,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,240,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,241,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,2,2,1,1,1,1,2,0,0,242,1997-01-15,1997,1,15,1997.1,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,243,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,244,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,245,1997-01-15,1997,1,15,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,246,1997-01-23,1997,1,23,1997.1,1997.1,2,1
1,1,1,2,1,1,1,1,1,0,0,247,1997-01-23,1997,1,23,1997.1,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,248,1997-01-23,1997,1,23,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,249,1997-01-23,1997,1,23,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,250,1997-01-23,1997,1,23,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,251,1997-01-23,1997,1,23,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,252,1997-01-23,1997,1,23,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,253,1997-01-23,1997,1,23,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,254,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,255,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,256,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,257,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,258,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,259,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,2,1,1,1,1,1,1,1,0,0,260,1997-02-21,1997,2,21,1997.1,1997.1,2,0
1,2,1,1,1,1,1,1,1,0,0,261,1997-02-21,1997,2,21,1997.1,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,262,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,263,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,264,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,265,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,266,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,267,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,268,1997-02-21,1997,2,21,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,269,1997-02-26,1997,2,26,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,270,1997-02-26,1997,2,26,1997.1,1997.1,2,1
1,3,1,1,1,1,1,1,1,0,0,271,1997-02-26,1997,2,26,1997.1,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,272,1997-02-26,1997,2,26,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,273,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,274,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,275,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,276,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,277,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,278,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,279,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,280,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,2,1,1,1,1,1,1,1,0,0,281,1997-03-25,1997,3,25,1997.1,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,282,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,283,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,284,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,285,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,286,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,287,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,288,1997-03-25,1997,3,25,1997.1,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,289,1997-04-18,1997,4,18,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,290,1997-04-18,1997,4,18,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,291,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,292,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,2,1,2,2,0,0,293,1997-04-25,1997,4,25,1997.2,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,294,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,295,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,296,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,297,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,298,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,2,2,2,1,2,1,1,0,0,299,1997-04-25,1997,4,25,1997.2,1997.1,2,0
3,2,1,1,1,1,1,1,1,0,0,300,1997-04-25,1997,4,25,1997.2,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,301,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,302,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,303,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,304,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,305,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,306,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,307,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,308,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,309,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,310,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,311,1997-04-25,1997,4,25,1997.2,1997.1,2,1
1,1,1,1,4,1,1,1,1,0,0,312,1997-05-03,1997,5,3,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,313,1997-05-30,1997,5,30,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,314,1997-05-30,1997,5,30,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,315,1997-05-30,1997,5,30,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,316,1997-05-30,1997,5,30,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,317,1997-05-30,1997,5,30,1997.2,1997.1,2,1
1,3,1,1,1,1,1,1,1,0,0,318,1997-05-30,1997,5,30,1997.2,1997.1,2,0
1,2,1,1,1,1,1,1,1,0,0,319,1997-05-30,1997,5,30,1997.2,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,320,1997-05-30,1997,5,30,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,321,1997-05-30,1997,5,30,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,322,1997-06-03,1997,6,3,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,323,1997-06-03,1997,6,3,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,324,1997-06-03,1997,6,3,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,325,1997-06-03,1997,6,3,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,326,1997-06-03,1997,6,3,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,327,1997-06-03,1997,6,3,1997.2,1997.1,2,1
1,1,2,1,1,1,2,1,1,0,0,328,1997-06-03,1997,6,3,1997.2,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,331,1997-06-03,1997,6,3,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,344,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,345,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,346,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,3,1,1,1,1,1,1,1,0,0,347,1997-06-27,1997,6,27,1997.2,1997.1,2,0
1,1,1,1,1,1,1,1,1,0,0,348,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,349,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,350,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,351,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,352,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,353,1997-06-27,1997,6,27,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,367,1997-06-06,1997,6,6,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,368,1997-06-06,1997,6,6,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,369,1997-06-06,1997,6,6,1997.2,1997.1,2,1
1,1,1,1,1,1,1,1,1,0,0,370,1997-08-21,1997,8,21,1997.3,1997.2,2,1
1,1,1,1,1,1,1,1,1,0,0,371,1997-08-21,1997,8,21,1997.3,1997.2,2,1
1,1,1,1,1,1,1,1,1,0,0,372,1997-10-09,1997,10,9,1997.4,1997.2,2,1
1,1,1,1,1,1,1,1,1,0,0,373,1997-10-09,1997,10,9,1997.4,1997.2,2,1
1,1,1,1,1,1,1,1,1,0,0,374,1997-10-09,1997,10,9,1997.4,1997.2,2,1
1,1,1,1,1,1,1,1,1,0,0,375,1997-10-09,1997,10,9,1997.4,1997.2,2,1
1,1,1,1,1,1,1,1,1,0,0,376,1997-10-09,1997,10,9,1997.4,1997.2,2,1
1,1,1,1,1,1,1,1,1,0,0,377,1997-12-16,1997,12,16,1997.4,1997.2,2,1
1,1,1,1,1,2,1,1,1,0,0,378,1997-12-16,1997,12,16,1997.4,1997.2,2,0
2,2,2,2,2,1,2,2,2,0,0,379,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,1,1,1,1,1,1,1,0,0,380,1997-12-16,1997,12,16,1997.4,1997.2,2,1
1,1,1,1,1,1,1,1,1,0,0,381,1997-12-16,1997,12,16,1997.4,1997.2,2,1
2,2,1,1,1,2,2,2,1,0,0,382,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,2,2,2,1,2,1,2,0,0,383,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,2,2,2,1,1,1,2,0,0,384,1997-12-16,1997,12,16,1997.4,1997.2,2,0
2,2,1,1,1,2,1,2,1,0,0,385,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,1,1,1,1,1,1,1,0,0,386,1997-12-16,1997,12,16,1997.4,1997.2,2,1
2,2,1,1,1,2,2,2,1,0,0,387,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,2,2,2,1,2,1,2,0,0,388,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,2,2,2,1,1,1,2,0,0,389,1997-12-16,1997,12,16,1997.4,1997.2,2,0
2,2,1,1,1,2,1,2,1,0,0,390,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,1,1,1,1,1,1,1,0,0,391,1997-12-16,1997,12,16,1997.4,1997.2,2,1
1,1,2,2,2,2,2,1,2,0,0,392,1997-12-16,1997,12,16,1997.4,1997.2,2,0
2,2,2,1,2,2,2,2,2,0,0,393,1997-12-16,1997,12,16,1997.4,1997.2,2,0
2,2,1,1,1,1,1,2,1,0,0,394,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,1,1,1,1,3,1,1,0,0,395,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,1,2,1,1,1,1,1,0,0,396,1997-12-16,1997,12,16,1997.4,1997.2,2,0
1,1,1,1,1,1,1,1,1,0,0,397,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,2,1,1,1,1,1,1,1,0,0,398,1998-01-30,1998,1,30,1998.1,1998.1,2,0
1,2,1,1,1,1,1,1,1,0,0,399,1998-01-30,1998,1,30,1998.1,1998.1,2,0
1,1,1,1,1,1,1,1,1,0,0,400,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,401,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,402,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,403,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,404,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,405,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,406,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,407,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,408,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,2,1,1,1,1,1,1,1,0,0,409,1998-01-30,1998,1,30,1998.1,1998.1,2,0
1,1,1,1,1,1,1,1,1,0,0,410,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,417,1998-01-30,1998,1,30,1998.1,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,495,1998-04-07,1998,4,7,1998.2,1998.1,2,1
1,1,3,3,1,1,1,1,1,0,0,496,1998-04-07,1998,4,7,1998.2,1998.1,2,0
1,1,1,1,1,1,1,1,1,0,0,497,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,498,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,499,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,500,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,501,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,502,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,503,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,504,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,505,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,506,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,507,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,508,1998-04-29,1998,4,29,1998.2,1998.1,2,1
1,1,1,2,1,1,1,1,1,0,0,518,1998-04-29,1998,4,29,1998.2,1998.1,2,0
1,1,1,1,1,1,1,1,1,0,0,522,1998-04-29,1998,4,29,1998.2,1998.1,2,1
3,2,2,2,2,2,2,2,2,0,0,523,1998-04-29,1998,4,29,1998.2,1998.1,2,0
1,3,1,1,1,1,1,1,1,0,0,524,1998-06-30,1998,6,30,1998.2,1998.1,2,0
1,1,1,1,1,1,1,1,1,0,0,525,1998-06-30,1998,6,30,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,526,1998-06-30,1998,6,30,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,527,1998-06-30,1998,6,30,1998.2,1998.1,2,1
1,1,1,1,1,1,1,1,1,0,0,528,1998-07-23,1998,7,23,1998.3,1998.2,2,1
1,3,1,1,1,1,1,1,1,0,0,529,1998-07-23,1998,7,23,1998.3,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,530,1998-07-23,1998,7,23,1998.3,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,531,1998-08-10,1998,8,10,1998.3,1998.2,2,1
1,2,1,1,1,1,1,1,1,0,0,532,1998-08-10,1998,8,10,1998.3,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,533,1998-08-10,1998,8,10,1998.3,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,534,1998-09-17,1998,9,17,1998.3,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,535,1998-09-17,1998,9,17,1998.3,1998.2,2,1
2,2,2,1,2,2,2,2,2,0,0,536,1998-09-17,1998,9,17,1998.3,1998.2,2,0
1,3,1,1,1,1,1,1,1,0,0,537,1998-09-17,1998,9,17,1998.3,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,538,1998-10-13,1998,10,13,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,539,1998-10-13,1998,10,13,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,540,1998-10-13,1998,10,13,1998.4,1998.2,2,1
1,3,1,1,1,1,1,1,1,0,0,541,1998-10-13,1998,10,13,1998.4,1998.2,2,0
2,1,2,2,2,2,1,2,1,0,0,542,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,3,1,1,1,1,1,1,1,0,0,543,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,1,2,1,2,1,1,1,1,0,0,544,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,545,1998-10-13,1998,10,13,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,546,1998-10-13,1998,10,13,1998.4,1998.2,2,1
1,2,1,1,1,1,1,1,1,0,0,547,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,3,1,1,1,1,1,1,1,0,0,548,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,2,1,1,1,1,1,1,1,0,0,549,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,3,3,1,3,1,1,1,1,0,0,550,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,3,0,0,551,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,3,0,0,552,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,3,0,0,553,1998-10-13,1998,10,13,1998.4,1998.2,2,0
3,1,1,1,1,1,1,2,3,0,0,554,1998-10-13,1998,10,13,1998.4,1998.2,2,0
1,2,1,1,1,1,1,1,1,0,0,555,1998-10-13,1998,10,13,1998.4,1998.2,2,0
2,1,1,1,1,1,1,3,1,0,0,556,1998-11-16,1998,11,16,1998.4,1998.2,2,0
1,2,2,2,2,2,2,1,2,0,0,557,1998-11-16,1998,11,16,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,558,1998-11-16,1998,11,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,559,1998-11-16,1998,11,16,1998.4,1998.2,2,1
1,1,1,3,1,1,1,1,1,0,0,560,1998-12-16,1998,12,16,1998.4,1998.2,2,0
2,2,2,1,2,2,2,2,2,0,0,561,1998-12-16,1998,12,16,1998.4,1998.2,2,0
2,2,2,1,2,2,2,2,2,0,0,562,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,3,1,1,1,1,1,1,1,0,0,563,1998-12-16,1998,12,16,1998.4,1998.2,2,0
2,3,2,1,2,2,2,2,2,0,0,564,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,565,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,566,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,567,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,568,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,1,1,1,1,1,1,1,0,0,569,1998-12-16,1998,12,16,1998.4,1998.2,2,1
2,2,1,1,2,2,2,2,2,0,0,570,1998-12-16,1998,12,16,1998.4,1998.2,2,0
3,3,1,1,1,1,1,1,1,0,0,571,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,572,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,1,3,2,1,1,1,1,1,0,0,573,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,1,1,1,1,1,1,1,0,0,574,1998-12-16,1998,12,16,1998.4,1998.2,2,1
1,2,2,1,1,2,2,2,2,0,0,575,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,2,2,2,1,1,1,1,0,0,576,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,2,2,1,1,1,1,1,0,0,577,1998-12-16,1998,12,16,1998.4,1998.2,2,0
1,1,2,2,1,1,1,1,1,0,0,578,1999-01-27,1999,1,27,1999.1,1999.1,2,0
1,1,1,1,1,1,1,1,1,0,0,579,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,580,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,581,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,582,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,583,1999-01-27,1999,1,27,1999.1,1999.1,2,1
1,1,1,1,1,1,1,1,1,0,0,584,1999-03-16,1999,3,16,1999.1,1999.1,2,1
